Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
12.613	1	0	1	-64.0342
12.613	1	0	2	-94.5095
12.613	1	0	3	-98.0343
12.613	1	0	4	-83.3773
12.613	1	0	5	-98.3221
12.613	1	0	6	-85.4509
12.613	1	0	7	-95.9592
12.613	1	0	8	-67.5873
12.613	1	0	9	-102.589
12.614	1	0	0	-68.4184
12.614	1	0	1	-64.0342
