% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
2.728	1	0	0	10	273	2	0	12	1	15	0	1	0	43
2.729	1	0	0	10	273	3	0	12	1	11	1	0	0	43
2.73	1	0	0	10	273	4	0	12	1	14	0	1	0	43
2.731	1	0	0	10	273	5	0	12	1	13	0	1	0	43
2.732	1	0	0	10	273	6	0	12	1	12	0	1	0	43
2.734	1	0	0	10	273	8	0	12	1	11	0	1	0	43
2.803	1	0	0	3	280	7	0	4	1	15	1	0	5	137
2.803	1	0	0	4	280	7	0	5	1	15	1	0	5	137
2.803	1	0	0	5	280	7	0	6	1	15	1	0	16	699
2.803	1	0	0	6	280	7	0	7	1	15	1	0	3	84
2.803	1	0	0	7	280	7	0	8	1	15	1	0	16	699
2.803	1	0	0	8	280	7	0	9	1	15	1	0	0	43
2.803	1	0	0	9	280	7	0	10	1	15	1	0	26	1490
2.803	1	0	0	10	280	7	0	11	1	15	1	0	0	43
2.804	1	0	0	1	280	8	0	11	1	15	1	0	27	1557
2.804	1	0	0	2	280	8	0	12	1	15	1	0	28	1610
2.808	1	0	0	3	281	2	0	1	2	15	1	0	5	278
2.808	1	0	0	4	281	2	0	3	2	15	1	0	5	278
2.808	1	0	0	5	281	2	0	5	1	15	1	0	16	699
2.808	1	0	0	6	281	2	0	6	2	15	1	0	3	172
2.808	1	0	0	7	281	2	0	8	1	15	1	0	16	699
2.808	1	0	0	8	281	2	0	9	3	15	1	0	0	137
2.808	1	0	0	10	281	2	0	12	1	15	0	1	0	43
2.809	1	0	0	3	281	3	0	1	3	14	1	0	5	418
2.809	1	0	0	4	281	3	0	4	3	14	1	0	5	418
2.809	1	0	0	6	281	3	0	7	3	14	1	0	3	260
2.809	1	0	0	8	281	3	0	10	3	14	1	0	0	137
2.81	1	0	0	3	281	4	0	1	3	13	1	0	5	418
2.81	1	0	0	4	281	4	0	4	3	13	1	0	5	418
2.81	1	0	0	6	281	4	0	7	3	13	1	0	3	260
2.81	1	0	0	8	281	4	0	10	3	13	1	0	0	137
2.811	1	0	0	6	281	5	0	1	5	12	1	0	3	436
2.811	1	0	0	8	281	5	0	6	7	12	1	0	0	325
2.812	1	0	0	8	281	6	0	6	7	11	1	0	0	325
2.813	1	0	0	3	281	7	0	1	3	15	1	0	5	418
2.813	1	0	0	4	281	7	0	4	3	15	1	0	5	418
2.813	1	0	0	6	281	7	0	7	3	15	1	0	3	260
2.813	1	0	0	8	281	7	0	10	3	15	1	0	0	137
2.814	1	0	0	3	281	8	0	1	2	14	1	0	5	278
2.814	1	0	0	4	281	8	0	3	2	14	1	0	5	278
2.814	1	0	0	6	281	8	0	5	2	14	1	0	3	172
2.814	1	0	0	8	281	8	0	7	3	14	1	0	0	137
2.814	1	0	0	10	281	8	0	10	3	15	1	0	0	137
2.815	1	0	0	6	281	9	0	1	4	13	1	0	3	348
2.815	1	0	0	8	281	9	0	5	4	13	1	0	0	184
2.815	1	0	0	10	281	9	0	9	4	14	1	0	0	184
2.816	1	0	0	8	282	0	0	1	6	12	1	0	0	278
2.816	1	0	0	10	282	0	0	7	6	13	1	0	0	278
2.817	1	0	0	8	282	1	0	1	6	11	1	0	0	278
2.817	1	0	0	10	282	1	0	7	6	12	1	0	0	278
2.818	1	0	0	10	282	2	0	9	4	11	1	0	0	184
2.819	1	0	0	10	282	3	0	10	3	15	0	1	0	137
2.82	1	0	0	10	282	4	0	8	4	14	0	1	0	184
2.821	1	0	0	10	282	5	0	6	6	13	0	1	0	278
2.822	1	0	0	10	282	6	0	7	6	12	0	1	0	278
2.823	1	0	0	10	282	7	0	8	4	11	0	1	0	184
2.903	1	0	0	1	290	7	0	3	1	15	1	0	27	1557
2.903	1	0	0	2	290	7	0	4	1	15	1	0	28	1610
2.903	1	0	0	3	290	7	0	5	1	15	1	0	5	137
2.903	1	0	0	4	290	7	0	6	1	15	1	0	5	137
2.903	1	0	0	6	290	7	0	7	1	15	1	0	3	84
2.903	1	0	0	7	290	7	0	8	1	15	1	0	16	699
2.903	1	0	0	8	290	7	0	9	1	15	1	0	0	43
2.903	1	0	0	9	290	7	0	10	1	15	1	0	26	1490
2.903	1	0	0	10	290	7	0	11	1	15	1	0	0	43
2.904	1	0	0	5	290	8	0	12	1	15	1	0	16	699
2.908	1	0	0	3	291	2	0	1	2	15	1	0	5	278
2.908	1	0	0	4	291	2	0	3	2	15	1	0	5	278
2.908	1	0	0	6	291	2	0	5	3	15	1	0	3	260
2.908	1	0	0	7	291	2	0	8	1	15	1	0	16	699
2.908	1	0	0	8	291	2	0	9	3	15	1	0	0	137
2.908	1	0	0	10	291	2	0	12	1	15	0	1	0	43
2.909	1	0	0	3	291	3	0	1	3	14	1	0	5	418
2.909	1	0	0	4	291	3	0	4	3	14	1	0	5	418
2.909	1	0	0	6	291	3	0	7	3	14	1	0	3	260
2.909	1	0	0	8	291	3	0	10	3	14	1	0	0	137
2.91	1	0	0	3	291	4	0	1	2	13	1	0	5	278
2.91	1	0	0	4	291	4	0	3	3	13	1	0	5	418
2.91	1	0	0	5	291	4	0	6	1	15	1	0	16	699
2.91	1	0	0	6	291	4	0	7	3	13	1	0	3	260
2.91	1	0	0	8	291	4	0	10	3	13	1	0	0	137
2.911	1	0	0	3	291	5	0	1	1	12	1	0	5	137
2.911	1	0	0	6	291	5	0	2	4	12	1	0	3	348
2.911	1	0	0	8	291	5	0	6	7	12	1	0	0	325
2.912	1	0	0	8	291	6	0	6	7	11	1	0	0	325
2.913	1	0	0	3	291	7	0	1	3	15	1	0	5	418
2.913	1	0	0	4	291	7	0	4	3	15	1	0	5	418
2.913	1	0	0	6	291	7	0	7	3	15	1	0	3	260
2.913	1	0	0	8	291	7	0	10	3	15	1	0	0	137
2.914	1	0	0	3	291	8	0	1	2	14	1	0	5	278
2.914	1	0	0	4	291	8	0	3	2	14	1	0	5	278
2.914	1	0	0	6	291	8	0	5	2	14	1	0	3	172
2.914	1	0	0	8	291	8	0	7	3	14	1	0	0	137
2.914	1	0	0	10	291	8	0	10	3	15	1	0	0	137
2.915	1	0	0	6	291	9	0	1	4	13	1	0	3	348
2.915	1	0	0	8	291	9	0	5	4	13	1	0	0	184
2.915	1	0	0	10	291	9	0	9	3	14	1	0	0	137
2.916	1	0	0	8	292	0	0	1	6	12	1	0	0	278
2.916	1	0	0	10	292	0	0	7	6	13	1	0	0	278
2.917	1	0	0	8	292	1	0	1	6	11	1	0	0	278
2.917	1	0	0	10	292	1	0	7	5	12	1	0	0	231
2.918	1	0	0	10	292	2	0	7	6	11	1	0	0	278
2.919	1	0	0	10	292	3	0	10	3	15	0	1	0	137
2.92	1	0	0	10	292	4	0	10	3	14	0	1	0	137
2.921	1	0	0	10	292	5	0	7	6	13	0	1	0	278
2.922	1	0	0	10	292	6	0	8	5	12	0	1	0	231
2.923	1	0	0	10	292	7	0	7	6	11	0	1	0	278
3.003	1	0	0	1	300	7	0	3	1	15	1	0	27	1557
3.003	1	0	0	2	300	7	0	4	1	15	1	0	28	1610
3.003	1	0	0	3	300	7	0	5	1	15	1	0	5	137
3.003	1	0	0	4	300	7	0	6	1	15	1	0	5	137
3.003	1	0	0	5	300	7	0	7	1	15	1	0	16	699
3.003	1	0	0	6	300	7	0	8	1	15	1	0	3	84
3.003	1	0	0	7	300	7	0	9	1	15	1	0	16	699
3.003	1	0	0	8	300	7	0	10	1	15	1	0	0	43
3.003	1	0	0	9	300	7	0	11	1	15	1	0	26	1490
3.003	1	0	0	10	300	7	0	12	1	15	1	0	0	43
3.008	1	0	0	3	301	2	0	1	2	15	1	0	5	278
3.008	1	0	0	4	301	2	0	3	2	15	1	0	5	278
3.008	1	0	0	5	301	2	0	5	1	15	1	0	16	699
3.008	1	0	0	6	301	2	0	6	2	15	1	0	3	172
3.008	1	0	0	7	301	2	0	8	1	15	1	0	16	699
3.008	1	0	0	8	301	2	0	9	3	15	1	0	0	137
3.008	1	0	0	10	301	2	0	12	1	15	0	1	0	43
3.009	1	0	0	3	301	3	0	1	3	14	1	0	5	418
3.009	1	0	0	4	301	3	0	4	3	14	1	0	5	418
3.009	1	0	0	6	301	3	0	7	3	14	1	0	3	260
3.009	1	0	0	8	301	3	0	10	3	14	1	0	0	137
3.01	1	0	0	3	301	4	0	1	3	13	1	0	5	418
3.01	1	0	0	4	301	4	0	4	3	13	1	0	5	418
3.01	1	0	0	6	301	4	0	7	3	13	1	0	3	260
3.01	1	0	0	8	301	4	0	10	3	13	1	0	0	137
3.011	1	0	0	6	301	5	0	1	5	12	1	0	3	436
3.011	1	0	0	8	301	5	0	6	7	12	1	0	0	325
3.012	1	0	0	8	301	6	0	6	7	11	1	0	0	325
3.013	1	0	0	3	301	7	0	1	3	15	1	0	5	418
3.013	1	0	0	4	301	7	0	4	3	15	1	0	5	418
3.013	1	0	0	6	301	7	0	7	3	15	1	0	3	260
3.013	1	0	0	8	301	7	0	10	3	15	1	0	0	137
3.014	1	0	0	3	301	8	0	1	2	14	1	0	5	278
3.014	1	0	0	4	301	8	0	3	2	14	1	0	5	278
3.014	1	0	0	6	301	8	0	5	2	14	1	0	3	172
3.014	1	0	0	8	301	8	0	7	3	14	1	0	0	137
3.014	1	0	0	10	301	8	0	10	3	15	1	0	0	137
3.015	1	0	0	6	301	9	0	1	5	13	1	0	3	436
3.015	1	0	0	10	301	9	0	6	6	14	1	0	0	278
3.016	1	0	0	8	302	0	0	1	6	13	1	0	0	278
3.016	1	0	0	10	302	0	0	7	6	13	1	0	0	278
3.017	1	0	0	8	302	1	0	1	6	12	1	0	0	278
3.017	1	0	0	10	302	1	0	7	6	12	1	0	0	278
3.018	1	0	0	10	302	2	0	11	2	11	1	0	0	90
3.019	1	0	0	10	302	3	0	10	3	15	0	1	0	137
3.02	1	0	0	10	302	4	0	7	6	14	0	1	0	278
3.021	1	0	0	10	302	5	0	7	6	13	0	1	0	278
3.022	1	0	0	10	302	6	0	7	6	12	0	1	0	278
3.023	1	0	0	10	302	7	0	11	2	11	0	1	0	90
3.103	1	0	0	1	310	7	0	3	1	15	1	0	27	1557
3.103	1	0	0	2	310	7	0	4	1	15	1	0	28	1610
3.103	1	0	0	3	310	7	0	5	1	15	1	0	5	137
3.103	1	0	0	4	310	7	0	6	1	15	1	0	5	137
3.103	1	0	0	5	310	7	0	7	1	15	1	0	16	699
3.103	1	0	0	6	310	7	0	8	1	15	1	0	3	84
3.103	1	0	0	7	310	7	0	9	1	15	1	0	16	699
3.103	1	0	0	8	310	7	0	10	1	15	1	0	0	43
3.103	1	0	0	9	310	7	0	11	1	15	1	0	26	1490
3.103	1	0	0	10	310	7	0	12	1	15	1	0	0	43
3.108	1	0	0	3	311	2	0	1	2	15	1	0	5	278
3.108	1	0	0	4	311	2	0	3	2	15	1	0	5	278
3.108	1	0	0	5	311	2	0	5	1	15	1	0	16	699
3.108	1	0	0	6	311	2	0	6	2	15	1	0	3	172
3.108	1	0	0	7	311	2	0	8	1	15	1	0	16	699
3.108	1	0	0	8	311	2	0	9	2	15	1	0	0	90
3.108	1	0	0	10	311	2	0	11	1	15	0	1	0	43
3.109	1	0	0	3	311	3	0	1	3	14	1	0	5	418
3.109	1	0	0	4	311	3	0	4	3	14	1	0	5	418
3.109	1	0	0	6	311	3	0	7	3	14	1	0	3	260
3.109	1	0	0	8	311	3	0	10	3	14	1	0	0	137
3.11	1	0	0	3	311	4	0	1	3	13	1	0	5	418
3.11	1	0	0	4	311	4	0	4	3	13	1	0	5	418
3.11	1	0	0	6	311	4	0	7	3	13	1	0	3	260
3.11	1	0	0	8	311	4	0	10	3	13	1	0	0	137
3.111	1	0	0	6	311	5	0	1	5	12	1	0	3	436
3.111	1	0	0	8	311	5	0	6	7	12	1	0	0	325
3.112	1	0	0	8	311	6	0	5	8	11	1	0	0	371
3.113	1	0	0	3	311	7	0	1	2	15	1	0	5	278
3.113	1	0	0	4	311	7	0	3	2	15	1	0	5	278
3.113	1	0	0	6	311	7	0	5	2	15	1	0	3	172
3.113	1	0	0	8	311	7	0	7	3	15	1	0	0	137
3.113	1	0	0	10	311	7	0	10	3	15	1	0	0	137
3.114	1	0	0	3	311	8	0	1	2	14	1	0	5	278
3.114	1	0	0	4	311	8	0	3	2	14	1	0	5	278
3.114	1	0	0	6	311	8	0	5	2	14	1	0	3	172
3.114	1	0	0	8	311	8	0	7	3	14	1	0	0	137
3.114	1	0	0	10	311	8	0	10	3	14	1	0	0	137
3.115	1	0	0	6	311	9	0	1	4	13	1	0	3	348
3.115	1	0	0	8	311	9	0	5	4	13	1	0	0	184
3.115	1	0	0	10	311	9	0	9	4	13	1	0	0	184
3.116	1	0	0	8	312	0	0	1	6	12	1	0	0	278
3.116	1	0	0	10	312	0	0	7	6	12	1	0	0	278
3.117	1	0	0	8	312	1	0	1	6	11	1	0	0	278
3.117	1	0	0	10	312	1	0	7	6	11	1	0	0	278
3.118	1	0	0	10	312	2	0	9	3	15	0	1	0	137
3.119	1	0	0	10	312	3	0	10	3	14	0	1	0	137
3.12	1	0	0	10	312	4	0	9	4	13	0	1	0	184
3.121	1	0	0	10	312	5	0	7	6	12	0	1	0	278
3.122	1	0	0	10	312	6	0	7	6	11	0	1	0	278
3.123	1	0	0	10	312	7	0	11	1	15	1	0	0	43
3.125	1	0	0	10	312	9	0	12	1	14	1	0	0	43
3.126	1	0	0	10	313	0	0	12	1	13	1	0	0	43
3.127	1	0	0	10	313	1	0	11	1	12	1	0	0	43
3.128	1	0	0	10	313	2	0	12	1	15	0	1	0	43
3.129	1	0	0	10	313	3	0	12	1	11	1	0	0	43
3.13	1	0	0	10	313	4	0	12	1	14	0	1	0	43
3.131	1	0	0	10	313	5	0	12	1	13	0	1	0	43
3.132	1	0	0	10	313	6	0	12	1	12	0	1	0	43
3.134	1	0	0	10	313	8	0	12	1	11	0	1	0	43
3.203	1	0	0	3	320	7	0	4	1	15	1	0	5	137
3.203	1	0	0	4	320	7	0	5	1	15	1	0	5	137
3.203	1	0	0	5	320	7	0	6	1	15	1	0	16	699
3.203	1	0	0	6	320	7	0	7	1	15	1	0	3	84
3.203	1	0	0	7	320	7	0	8	1	15	1	0	16	699
3.203	1	0	0	8	320	7	0	9	1	15	1	0	0	43
3.203	1	0	0	9	320	7	0	10	1	15	1	0	26	1490
3.203	1	0	0	10	320	7	0	11	1	15	1	0	0	43
3.204	1	0	0	1	320	8	0	11	1	15	1	0	27	1557
3.204	1	0	0	2	320	8	0	12	1	15	1	0	28	1610
3.208	1	0	0	3	321	2	0	1	2	15	1	0	5	278
3.208	1	0	0	4	321	2	0	3	3	15	1	0	5	418
3.208	1	0	0	5	321	2	0	6	1	15	1	0	16	699
3.208	1	0	0	7	321	2	0	7	1	15	1	0	16	699
3.208	1	0	0	8	321	2	0	8	3	15	1	0	0	137
3.208	1	0	0	10	321	2	0	11	1	15	0	1	0	43
3.208	1	0	0	6	321	2	0	12	1	15	0	1	3	84
3.209	1	0	0	3	321	3	0	1	4	14	1	0	5	559
3.209	1	0	0	4	321	3	0	5	4	14	1	0	5	559
3.209	1	0	0	8	321	3	0	9	4	14	1	0	0	184
3.21	1	0	0	3	321	4	0	1	2	13	1	0	5	278
3.21	1	0	0	4	321	4	0	3	1	13	1	0	5	137
3.21	1	0	0	8	321	4	0	4	9	13	1	0	0	418
3.211	1	0	0	8	321	5	0	6	7	12	1	0	0	325
3.213	1	0	0	3	321	7	0	1	3	15	1	0	5	418
3.213	1	0	0	4	321	7	0	4	3	15	1	0	5	418
3.213	1	0	0	8	321	7	0	7	3	15	1	0	0	137
3.213	1	0	0	10	321	7	0	10	3	15	1	0	0	137
3.214	1	0	0	3	321	8	0	1	1	14	1	0	5	137
3.214	1	0	0	6	321	8	0	2	4	15	1	0	3	348
3.214	1	0	0	8	321	8	0	6	4	14	1	0	0	184
3.214	1	0	0	10	321	8	0	10	3	14	1	0	0	137
3.215	1	0	0	6	321	9	0	1	4	14	1	0	3	348
3.215	1	0	0	8	321	9	0	5	4	13	1	0	0	184
3.215	1	0	0	10	321	9	0	9	4	13	1	0	0	184
3.216	1	0	0	6	322	0	0	1	4	13	1	0	3	348
3.216	1	0	0	8	322	0	0	5	4	12	1	0	0	184
3.216	1	0	0	10	322	0	0	9	4	12	1	0	0	184
3.217	1	0	0	10	322	1	0	4	9	11	1	0	0	418
3.218	1	0	0	10	322	2	0	10	3	15	0	1	0	137
3.219	1	0	0	6	322	3	0	1	9	15	1	0	3	787
3.219	1	0	0	10	322	3	0	10	3	14	0	1	0	137
3.22	1	0	0	6	322	4	0	3	5	14	1	0	3	436
3.22	1	0	0	10	322	4	0	8	4	13	0	1	0	184
3.221	1	0	0	10	322	5	0	8	4	12	0	1	0	184
3.222	1	0	0	10	322	6	0	4	9	11	0	1	0	418
3.303	1	0	0	1	330	7	0	3	1	15	1	0	27	1557
3.303	1	0	0	2	330	7	0	4	1	15	1	0	28	1610
3.303	1	0	0	3	330	7	0	5	1	15	1	0	5	137
3.303	1	0	0	4	330	7	0	6	1	15	1	0	5	137
3.303	1	0	0	6	330	7	0	7	1	15	1	0	3	84
3.303	1	0	0	7	330	7	0	8	1	15	1	0	16	699
3.303	1	0	0	8	330	7	0	9	1	15	1	0	0	43
3.303	1	0	0	9	330	7	0	10	1	15	1	0	26	1490
3.303	1	0	0	10	330	7	0	11	1	15	1	0	0	43
3.304	1	0	0	5	330	8	0	12	1	15	1	0	16	699
3.308	1	0	0	3	331	2	0	1	2	15	1	0	5	278
3.308	1	0	0	4	331	2	0	3	2	15	1	0	5	278
3.308	1	0	0	6	331	2	0	5	3	15	1	0	3	260
3.308	1	0	0	7	331	2	0	8	1	15	1	0	16	699
3.308	1	0	0	8	331	2	0	9	3	15	1	0	0	137
3.308	1	0	0	10	331	2	0	12	1	15	0	1	0	43
3.309	1	0	0	3	331	3	0	1	3	14	1	0	5	418
3.309	1	0	0	4	331	3	0	4	3	14	1	0	5	418
3.309	1	0	0	6	331	3	0	7	3	14	1	0	3	260
3.309	1	0	0	8	331	3	0	10	3	14	1	0	0	137
3.31	1	0	0	3	331	4	0	1	2	13	1	0	5	278
3.31	1	0	0	4	331	4	0	3	3	13	1	0	5	418
3.31	1	0	0	5	331	4	0	6	1	15	1	0	16	699
3.31	1	0	0	6	331	4	0	7	3	13	1	0	3	260
3.31	1	0	0	8	331	4	0	10	3	13	1	0	0	137
3.311	1	0	0	3	331	5	0	1	1	12	1	0	5	137
3.311	1	0	0	6	331	5	0	2	4	12	1	0	3	348
3.311	1	0	0	8	331	5	0	6	7	12	1	0	0	325
3.312	1	0	0	8	331	6	0	6	7	11	1	0	0	325
3.313	1	0	0	3	331	7	0	1	3	15	1	0	5	418
3.313	1	0	0	4	331	7	0	4	3	15	1	0	5	418
3.313	1	0	0	6	331	7	0	7	3	15	1	0	3	260
3.313	1	0	0	8	331	7	0	10	3	15	1	0	0	137
3.314	1	0	0	3	331	8	0	1	2	14	1	0	5	278
3.314	1	0	0	4	331	8	0	3	2	14	1	0	5	278
3.314	1	0	0	6	331	8	0	5	2	14	1	0	3	172
3.314	1	0	0	8	331	8	0	7	3	14	1	0	0	137
3.314	1	0	0	10	331	8	0	10	3	15	1	0	0	137
3.315	1	0	0	6	331	9	0	1	4	13	1	0	3	348
3.315	1	0	0	8	331	9	0	5	4	13	1	0	0	184
3.315	1	0	0	10	331	9	0	9	3	14	1	0	0	137
3.316	1	0	0	8	332	0	0	1	6	12	1	0	0	278
3.316	1	0	0	10	332	0	0	7	6	13	1	0	0	278
3.317	1	0	0	8	332	1	0	1	6	11	1	0	0	278
3.317	1	0	0	10	332	1	0	7	5	12	1	0	0	231
3.318	1	0	0	10	332	2	0	7	6	11	1	0	0	278
3.319	1	0	0	10	332	3	0	10	3	15	0	1	0	137
3.32	1	0	0	10	332	4	0	10	3	14	0	1	0	137
3.321	1	0	0	10	332	5	0	7	6	13	0	1	0	278
3.322	1	0	0	10	332	6	0	8	5	12	0	1	0	231
3.323	1	0	0	10	332	7	0	7	6	11	0	1	0	278
3.403	1	0	0	1	340	7	0	3	1	15	1	0	27	1557
3.403	1	0	0	2	340	7	0	4	1	15	1	0	28	1610
3.403	1	0	0	3	340	7	0	5	1	15	1	0	5	137
3.403	1	0	0	4	340	7	0	6	1	15	1	0	5	137
3.403	1	0	0	5	340	7	0	7	1	15	1	0	16	699
3.403	1	0	0	6	340	7	0	8	1	15	1	0	3	84
3.403	1	0	0	7	340	7	0	9	1	15	1	0	16	699
3.403	1	0	0	8	340	7	0	10	1	15	1	0	0	43
3.403	1	0	0	9	340	7	0	11	1	15	1	0	26	1490
3.403	1	0	0	10	340	7	0	12	1	15	1	0	0	43
3.408	1	0	0	3	341	2	0	1	2	15	1	0	5	278
3.408	1	0	0	4	341	2	0	3	2	15	1	0	5	278
3.408	1	0	0	5	341	2	0	5	1	15	1	0	16	699
3.408	1	0	0	6	341	2	0	6	2	15	1	0	3	172
3.408	1	0	0	7	341	2	0	8	1	15	1	0	16	699
3.408	1	0	0	8	341	2	0	9	3	15	1	0	0	137
3.408	1	0	0	10	341	2	0	12	1	15	0	1	0	43
3.409	1	0	0	3	341	3	0	1	3	14	1	0	5	418
3.409	1	0	0	4	341	3	0	4	3	14	1	0	5	418
3.409	1	0	0	6	341	3	0	7	3	14	1	0	3	260
3.409	1	0	0	8	341	3	0	10	3	14	1	0	0	137
3.41	1	0	0	3	341	4	0	1	3	13	1	0	5	418
3.41	1	0	0	4	341	4	0	4	3	13	1	0	5	418
3.41	1	0	0	6	341	4	0	7	3	13	1	0	3	260
3.41	1	0	0	8	341	4	0	10	3	13	1	0	0	137
3.411	1	0	0	6	341	5	0	1	5	12	1	0	3	436
3.411	1	0	0	8	341	5	0	6	7	12	1	0	0	325
3.412	1	0	0	8	341	6	0	6	7	11	1	0	0	325
3.413	1	0	0	3	341	7	0	1	3	15	1	0	5	418
3.413	1	0	0	4	341	7	0	4	3	15	1	0	5	418
3.413	1	0	0	6	341	7	0	7	3	15	1	0	3	260
3.413	1	0	0	8	341	7	0	10	3	15	1	0	0	137
3.414	1	0	0	3	341	8	0	1	2	14	1	0	5	278
3.414	1	0	0	4	341	8	0	3	2	14	1	0	5	278
3.414	1	0	0	6	341	8	0	5	2	14	1	0	3	172
3.414	1	0	0	8	341	8	0	7	3	14	1	0	0	137
3.414	1	0	0	10	341	8	0	10	3	15	1	0	0	137
3.415	1	0	0	6	341	9	0	1	5	13	1	0	3	436
3.415	1	0	0	10	341	9	0	6	6	14	1	0	0	278
3.416	1	0	0	8	342	0	0	1	6	13	1	0	0	278
3.416	1	0	0	10	342	0	0	7	6	13	1	0	0	278
3.417	1	0	0	8	342	1	0	1	6	12	1	0	0	278
3.417	1	0	0	10	342	1	0	7	6	12	1	0	0	278
3.418	1	0	0	10	342	2	0	11	2	11	1	0	0	90
3.419	1	0	0	10	342	3	0	10	3	15	0	1	0	137
3.42	1	0	0	10	342	4	0	7	6	14	0	1	0	278
3.421	1	0	0	10	342	5	0	7	6	13	0	1	0	278
3.422	1	0	0	10	342	6	0	7	6	12	0	1	0	278
3.423	1	0	0	10	342	7	0	11	2	11	0	1	0	90
3.503	1	0	0	1	350	7	0	3	1	15	1	0	27	1557
3.503	1	0	0	2	350	7	0	4	1	15	1	0	28	1610
3.503	1	0	0	3	350	7	0	5	1	15	1	0	5	137
3.503	1	0	0	4	350	7	0	6	1	15	1	0	5	137
3.503	1	0	0	5	350	7	0	7	1	15	1	0	16	699
3.503	1	0	0	6	350	7	0	8	1	15	1	0	3	84
3.503	1	0	0	7	350	7	0	9	1	15	1	0	16	699
3.503	1	0	0	8	350	7	0	10	1	15	1	0	0	43
3.503	1	0	0	9	350	7	0	11	1	15	1	0	26	1490
3.503	1	0	0	10	350	7	0	12	1	15	1	0	0	43
3.508	1	0	0	3	351	2	0	1	2	15	1	0	5	278
3.508	1	0	0	4	351	2	0	3	2	15	1	0	5	278
3.508	1	0	0	5	351	2	0	5	1	15	1	0	16	699
3.508	1	0	0	6	351	2	0	6	2	15	1	0	3	172
3.508	1	0	0	7	351	2	0	8	1	15	1	0	16	699
3.508	1	0	0	8	351	2	0	9	2	15	1	0	0	90
3.508	1	0	0	10	351	2	0	11	1	15	0	1	0	43
3.509	1	0	0	3	351	3	0	1	3	14	1	0	5	418
3.509	1	0	0	4	351	3	0	4	3	14	1	0	5	418
3.509	1	0	0	6	351	3	0	7	3	14	1	0	3	260
3.509	1	0	0	8	351	3	0	10	3	14	1	0	0	137
3.51	1	0	0	3	351	4	0	1	3	13	1	0	5	418
3.51	1	0	0	4	351	4	0	4	3	13	1	0	5	418
3.51	1	0	0	6	351	4	0	7	3	13	1	0	3	260
3.51	1	0	0	8	351	4	0	10	3	13	1	0	0	137
3.511	1	0	0	6	351	5	0	1	5	12	1	0	3	436
3.511	1	0	0	8	351	5	0	6	7	12	1	0	0	325
3.512	1	0	0	8	351	6	0	5	8	11	1	0	0	371
3.513	1	0	0	3	351	7	0	1	2	15	1	0	5	278
3.513	1	0	0	4	351	7	0	3	2	15	1	0	5	278
3.513	1	0	0	6	351	7	0	5	2	15	1	0	3	172
3.513	1	0	0	8	351	7	0	7	3	15	1	0	0	137
3.513	1	0	0	10	351	7	0	10	3	15	1	0	0	137
3.514	1	0	0	3	351	8	0	1	2	14	1	0	5	278
3.514	1	0	0	4	351	8	0	3	2	14	1	0	5	278
3.514	1	0	0	6	351	8	0	5	2	14	1	0	3	172
3.514	1	0	0	8	351	8	0	7	3	14	1	0	0	137
3.514	1	0	0	10	351	8	0	10	3	14	1	0	0	137
3.515	1	0	0	6	351	9	0	1	4	13	1	0	3	348
3.515	1	0	0	8	351	9	0	5	4	13	1	0	0	184
3.515	1	0	0	10	351	9	0	9	4	13	1	0	0	184
3.516	1	0	0	8	352	0	0	1	6	12	1	0	0	278
3.516	1	0	0	10	352	0	0	7	6	12	1	0	0	278
3.517	1	0	0	8	352	1	0	1	6	11	1	0	0	278
3.517	1	0	0	10	352	1	0	7	6	11	1	0	0	278
3.518	1	0	0	10	352	2	0	9	3	15	0	1	0	137
3.519	1	0	0	10	352	3	0	10	3	14	0	1	0	137
3.52	1	0	0	10	352	4	0	9	4	13	0	1	0	184
3.521	1	0	0	10	352	5	0	7	6	12	0	1	0	278
3.522	1	0	0	10	352	6	0	7	6	11	0	1	0	278
3.523	1	0	0	10	352	7	0	11	1	15	1	0	0	43
3.525	1	0	0	10	352	9	0	12	1	14	1	0	0	43
3.526	1	0	0	10	353	0	0	12	1	13	1	0	0	43
3.527	1	0	0	10	353	1	0	11	1	12	1	0	0	43
3.528	1	0	0	10	353	2	0	12	1	15	0	1	0	43
3.529	1	0	0	10	353	3	0	12	1	11	1	0	0	43
3.53	1	0	0	10	353	4	0	12	1	14	0	1	0	43
3.531	1	0	0	10	353	5	0	12	1	13	0	1	0	43
3.532	1	0	0	10	353	6	0	12	1	12	0	1	0	43
3.534	1	0	0	10	353	8	0	12	1	11	0	1	0	43
3.603	1	0	0	3	360	7	0	4	1	15	1	0	5	137
3.603	1	0	0	4	360	7	0	5	1	15	1	0	5	137
3.603	1	0	0	5	360	7	0	6	1	15	1	0	16	699
3.603	1	0	0	6	360	7	0	7	1	15	1	0	3	84
3.603	1	0	0	7	360	7	0	8	1	15	1	0	16	699
3.603	1	0	0	8	360	7	0	9	1	15	1	0	0	43
3.603	1	0	0	9	360	7	0	10	1	15	1	0	26	1490
3.603	1	0	0	10	360	7	0	11	1	15	1	0	0	43
3.604	1	0	0	1	360	8	0	11	1	15	1	0	27	1557
3.604	1	0	0	2	360	8	0	12	1	15	1	0	28	1610
3.608	1	0	0	3	361	2	0	1	2	15	1	0	5	278
3.608	1	0	0	4	361	2	0	3	2	15	1	0	5	278
